1285067949621,129.0,208,492
1285067950395,60.0,162,439
1285067951233,30.0,189,126
1285067952159,99.0,73,166
1285067952724,99.0,190,304
1285067953230,99.0,135,522
1285067953751,129.0,253,643
1285067954267,129.0,351,609
1285067954744,99.0,49,742
1285067955281,129.0,283,234
1285067955823,60.0,223,477
1285067956335,30.0,327,783
1285067957316,99.0,330,583
1285067957850,60.0,438,477
1285067958789,60.0,420,267
1285067959349,30.0,367,526
1285067960993,60.0,184,156
1285067961759,129.0,384,186
1285067962340,129.0,384,307
1285067962829,129.0,82,198
1285067963388,30.0,16,465
1285067964496,99.0,342,469
1285067965097,99.0,208,198
1285067965687,129.0,315,246
1285067966171,30.0,228,264
1285067966709,129.0,273,75
1285067967277,99.0,138,100
1285067967793,99.0,304,574
1285067968408,60.0,412,699
1285067968941,99.0,126,643
1285067969593,99.0,322,460
1285067970134,129.0,366,163
1285067970641,60.0,256,667
1285067971213,30.0,397,412
1285067978803,129.0,199,714
1285067979605,129.0,183,94
1285067980271,129.0,229,573
1285067980823,60.0,79,213
1285067981442,99.0,159,292
1285067981947,30.0,352,694
1285067984023,99.0,339,484
1285067984690,30.0,150,70
1285067986601,99.0,84,238
1285067987195,60.0,306,105
1285067988055,60.0,60,594
1285067988773,30.0,60,733
1285067994239,30.0,400,85
1285067995126,99.0,190,460
1285067995782,30.0,316,31
1285067997900,129.0,228,321
1285067998637,99.0,256,115
1285067999127,30.0,342,729
1285068011918,60.0,85,442
1285068012727,30.0,72,79
1285068014270,129.0,363,298
1285068014901,60.0,135,325
1285068015488,30.0,237,699
1285068016826,60.0,426,534
1285068017563,30.0,123,243
1285068018235,99.0,255,459
1285068018795,99.0,69,109
1285068019349,60.0,409,99
1285068020217,60.0,124,438
1285068021136,60.0,429,301
1285068022314,60.0,97,180
1285068022948,99.0,190,261
1285068023456,30.0,253,726
1285068026048,129.0,336,688
1285068026728,129.0,234,601
1285068027449,60.0,426,312
1285068028276,99.0,63,480
1285068028843,60.0,75,172
1285068029747,30.0,378,433
1285068030464,129.0,105,189
1285068031096,129.0,243,297
1285068031604,30.0,216,678
1285068032850,60.0,51,373
1285068033550,30.0,171,454
1285068034752,129.0,195,540
1285068035334,30.0,166,313
Finished: 1285068036220